MONTH,BRK_CDE,TRAN_CDE,TRAN_ORG_SOURCE,DESIG_CDE,ACC_TYP_CDE,SETT_TYP_CDE,CLNT_TYP,INSTR_TYP,INCL_LINES,REC_CNT
201611,9,BE,BDRTMDLS,N/A,PT,S,O,E,N,52
201611,9,BE,BDRTMDLS,N/A,PT,S,O,E,Y,72
201611,9,BP,BDDLPRE ,N/A,A ,N,O,E,N,4
201611,9,BP,BDDLPRE ,N/A,A ,N,O,E,Y,4
201611,9,BP,BDDLPRE ,N/A,C ,N,O,E,N,206
201611,9,BP,BDDLPRE ,N/A,C ,N,O,E,Y,206
201611,9,BP,BDDLPRE ,N/A,DA,S,O,E,N,209
201611,9,BP,BDDLPRE ,N/A,DA,S,O,E,Y,209
201611,9,BP,BDDLPRE ,N/A,QN,N,O,E,N,2
201611,9,BP,BDDLPRE ,N/A,QN,N,O,E,Y,2
201611,9,BP,BDDLPRE ,N/A,S ,S,O,E,N,17
201611,9,BP,BDDLPRE ,N/A,S ,S,O,E,Y,17
201611,9,BR,BDDLADJ ,N/A,A ,N,O,E,N,2
201611,9,BR,BDDLADJ ,N/A,A ,N,O,E,Y,2
201611,9,BR,BDDLADJ ,N/A,C ,N,O,E,N,152
201611,9,BR,BDDLADJ ,N/A,C ,N,O,E,Y,156
201611,9,BR,BDDLADJ ,N/A,DA,S,O,E,N,100
201611,9,BR,BDDLADJ ,N/A,DA,S,O,E,Y,1535
201611,9,BR,BDDLADJ ,N/A,QN,N,O,E,N,4
201611,9,BR,BDDLADJ ,N/A,QN,N,O,E,Y,4
201611,9,BR,BDDLADJ ,N/A,S ,S,O,E,N,5
201611,9,BR,BDDLADJ ,N/A,S ,S,O,E,Y,16
201611,9,CP,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,68
201611,9,CP,BDCSHPA ,  ,N/A,N/A,N/A,N/A,N,140
201611,9,CP,BDCSHPA ,  ,B ,C,O,N/A,N,1
201611,9,CP,BDCSHPA ,  ,C ,C,I,N/A,N,4
201611,9,CP,BDCSHPA ,  ,LL,N,O,N/A,N,11
201611,9,CP,BDFINBAT,  ,N/A,N/A,N/A,N/A,N,104
201611,9,CP,BDFININS,  ,N/A,N/A,N/A,N/A,N,62
201611,9,CP,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,104
201611,9,CP,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,200
201611,9,CP,BDSFSTL ,  ,EN,S,O,N/A,N,200
201611,9,CP,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,22
201611,9,CR,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,68
201611,9,CR,BDCSHRA ,  ,N/A,N/A,N/A,N/A,N,69
201611,9,CR,BDCSHRA ,  ,B ,C,O,N/A,N,2
201611,9,CR,BDCSHRA ,  ,C ,C,O,N/A,N,3
201611,9,CR,BDCSHRA ,  ,LL,N,O,N/A,N,8
201611,9,CR,BDFINBAT,  ,N/A,N/A,N/A,N/A,N,2
201611,9,CR,BDFININS,  ,N/A,N/A,N/A,N/A,N,52
201611,9,CR,BDFINJST,  ,N/A,N/A,N/A,N/A,N,2
201611,9,CR,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,40
201611,9,CR,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,663
201611,9,CR,BDSFSTL ,  ,EN,S,O,N/A,N,663
201611,9,CR,BDSWEEPP,  ,N/A,N/A,N/A,N/A,N,14
201611,9,CR,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,8
201611,9,DB,BDSCRRTS,N/A,A ,N,O,E,N,31
201611,9,DB,BDSCRRTS,N/A,C ,C,I,E,N,29
201611,9,DB,BDSCRRTS,N/A,C ,C,O,E,N,6
201611,9,DB,BDSCRRTS,N/A,C ,N,O,E,N,2569
201611,9,DB,BDSCRRTS,N/A,DA,S,O,E,N,4
201611,9,DB,BDSCRRTS,N/A,QN,N,O,E,N,69
201611,9,DB,BDSCRRTS,N/A,S ,S,O,E,N,27
201611,9,DC,BDAUTCTA,N/A,A ,N,O,E,N,4
201611,9,DC,BDAUTCTA,N/A,C ,N,O,E,N,304
201611,9,DC,BDAUTCTA,N/A,DA,S,O,E,N,2628
201611,9,DC,BDAUTCTA,N/A,PT,S,O,E,N,302
201611,9,DC,BDAUTCTA,N/A,QN,N,O,E,N,8
201611,9,DC,BDAUTCTA,N/A,S ,S,O,E,N,1170
201611,9,DC,BDAUTCTX,N/A,DA,S,O,E,N,16
201611,9,DC,BDAUTCTX,N/A,S ,S,O,E,N,2
201611,9,DC,BDMANCT ,N/A,DA,S,O,E,N,76
201611,9,DC,BDMANCT ,N/A,S ,S,O,E,N,81
201611,9,DC,BDMANCTX,N/A,S ,S,O,E,N,2
201611,9,DE,BDDLSRTS,N/A,C ,C,I,E,N,10
201611,9,DE,BDDLSRTS,N/A,C ,C,O,E,N,1
201611,9,DE,BDDLSRTS,N/A,N ,S,O,E,N,3
201611,9,DF,BDFREEDL,N/A,C ,C,I,E,N,9
201611,9,DJ,BDREINC ,N/A,DA,S,O,E,N,16
201611,9,DJ,BDREINC ,N/A,S ,S,O,E,N,2
201611,9,DJ,BDREINM ,N/A,S ,S,O,E,N,2
201611,9,DL,BDSTLCP ,N/A,C ,C,I,E,N,11
201611,9,DL,BDSTLCP ,N/A,C ,C,O,E,N,5
201611,9,DL,BDSTLCUB,N/A,C ,C,I,E,N,10
201611,9,DL,BDSTLCUB,N/A,C ,C,O,E,N,1
201611,9,DM,BDSTLCP ,N/A,N ,S,O,E,N,14
201611,9,DM,BDSTLCUB,N/A,N ,S,O,E,N,3
201611,9,DM,BDSTLNOS,N/A,N ,S,O,E,N,5
201611,9,DN,BDBRKNET,N/A,EN,S,O,E,N,833
201611,9,DO,BDBRKNET,N/A,EN,S,O,E,N,4042
201611,9,DO,BDBRKNET,N/A,ES,S,O,E,N,5970
201611,9,DP,BDCSHAL ,N/A,C ,C,I,E,N,3
201611,9,DP,BDCSHAL ,N/A,C ,C,O,E,N,5
201611,9,DT,BDSTLNOS,N/A,C ,C,I,E,N,7
201611,9,DZ,BDSTKVAL,N/A,S ,S,O,E,N,132
201611,9,ER,BDNCSUB ,N/A,EN,S,O,E,N,158
201611,9,ER,BDNCSUB ,N/A,ES,S,O,E,N,158
201611,9,ES,BDSFSTL ,N/A,A ,N,O,E,N,18
201611,9,ES,BDSFSTL ,N/A,C ,N,O,E,N,2839
201611,9,ES,BDSFSTL ,N/A,EN,S,O,E,N,863
201611,9,ES,BDSFSTL ,N/A,ES,S,O,E,N,2922
201611,9,ES,BDSFSTL ,N/A,N ,S,O,E,N,359
201611,9,ES,BDSFSTL ,N/A,QN,N,O,E,N,65
201611,9,EU,BDCCSUBS,N/A,EN,S,O,E,N,42
201611,9,EU,BDNCSUB ,N/A,EN,S,O,E,N,2673
201611,9,EU,BDNCSUB ,N/A,ES,S,O,E,N,2673
201611,9,EU,BDNCSUBS,N/A,EN,S,O,E,N,4
201611,9,EU,BDNCSUBS,N/A,ES,S,O,E,N,4
201611,9,J ,BDACBAL ,??,C ,C,I,N/A,N,10
201611,9,J ,BDAUTOXF,  ,N/A,N/A,N/A,N/A,N,280
201611,9,J ,BDAUTOXF,  ,DA,S,O,N/A,N,164
201611,9,J ,BDAUTOXF,  ,S ,S,O,N/A,N,116
201611,9,J ,BDFINBAT,  ,N/A,N/A,N/A,N/A,N,1792
201611,9,J ,BDFININT,IN,N/A,N/A,N/A,N/A,N,3
201611,9,J ,BDFININT,IN,C ,C,I,N/A,N,25
201611,9,J ,BDFININT,IN,C ,C,O,N/A,N,16
201611,9,J ,BDFININT,IO,N/A,N/A,N/A,N/A,N,1
201611,9,J ,BDFININT,TG,N/A,N/A,N/A,N/A,N,4
201611,9,J ,BDFININT,TN,C ,C,I,N/A,N,4
201611,9,J ,BDFININT,TN,C ,C,O,N/A,N,1
201611,9,J ,BDFININT,TR,C ,C,I,N/A,N,21
201611,9,J ,BDFININT,TR,C ,C,O,N/A,N,15
201611,9,J ,BDFININT,TV,N/A,N/A,N/A,N/A,N,4
201611,9,J ,BDFININT,TV,C ,C,I,N/A,N,21
201611,9,J ,BDFININT,TV,C ,C,O,N/A,N,15
201611,9,J ,BDFINRTS,DF,N/A,N/A,N/A,N/A,N,3
201611,9,J ,BDFINRTS,DF,C ,C,I,N/A,N,4
201611,9,J ,BDFINRTS,DV,N/A,N/A,N/A,N/A,N,8
201611,9,J ,BDFINRTS,DV,C ,C,I,N/A,N,17
201611,9,J ,BDFINRTS,DV,C ,C,O,N/A,N,1
201611,9,J ,BDFINRTS,FD,N/A,N/A,N/A,N/A,N,1
201611,9,J ,BDFINRTS,FD,C ,C,O,N/A,N,1
201611,9,J ,BDFINRTS,FX,N/A,N/A,N/A,N/A,N,1
201611,9,J ,BDFINRTS,FX,C ,C,O,N/A,N,1
201611,9,J ,BDFINRTS,OF,N/A,N/A,N/A,N/A,N,1
201611,9,J ,BDFINRTS,OF,C ,C,I,N/A,N,3
201611,9,J ,BDFINRTS,PX,N/A,N/A,N/A,N/A,N,1
201611,9,J ,BDFINRTS,PX,C ,C,I,N/A,N,3
201611,9,J ,BDFINRTS,RR,N/A,N/A,N/A,N/A,N,2
201611,9,J ,BDFINRTS,TX,N/A,N/A,N/A,N/A,N,5
201611,9,J ,BDFINRTS,TX,C ,C,I,N/A,N,17
201611,9,J ,BDFINRTS,TX,C ,C,O,N/A,N,1
201611,9,J ,BDFINSAF,FT,N/A,N/A,N/A,N/A,N,64
201611,9,J ,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,2
201611,9,J ,BDFINUPD,  ,GC,S,O,N/A,N,2
201611,9,J ,BDJNLUA ,  ,N/A,N/A,N/A,N/A,N,65
201611,9,J ,BDJNLUA ,  ,C ,C,I,N/A,N,4
201611,9,J ,BDJNLUA ,  ,LL,N,O,N/A,N,1
201611,9,J ,BDJNLUA ,CP,C ,C,I,N/A,N,1
201611,9,J ,BDJNLUA ,CP,C ,C,O,N/A,N,1
201611,9,JT,N/A     ,N/A,N/A,N/A,N/A,N/A,N,39
201611,9,L ,BDSBORC ,N/A,LP,S,O,E,N,28
201611,9,L ,BDSBORU ,N/A,B ,C,O,E,N,2
201611,9,L ,BDSBORU ,N/A,LB,S,O,E,N,56
201611,9,L ,BDSBORU ,N/A,LL,N,O,E,N,54
201611,9,LB,BDSBORC ,N/A,B ,C,O,E,N,2
201611,9,LB,BDSBORC ,N/A,LB,S,O,E,N,36
201611,9,LB,BDSBORC ,N/A,LL,N,O,E,N,34
201611,9,LR,BDSBORC ,N/A,LP,S,O,E,N,36
201611,9,LT,BDSBORC ,N/A,B ,C,O,E,N,1
201611,9,LT,BDSBORC ,N/A,LB,S,O,E,N,28
201611,9,LT,BDSBORC ,N/A,LL,N,O,E,N,27
201611,9,SD,BDUSTNN ,N/A,C ,C,I,E,N,3
201611,9,SD,BDUSTNN ,N/A,C ,C,O,E,N,2
201611,9,SH,BDSBORC ,N/A,N/A,N/A,N/A,E,N,28
201611,9,SH,BDSBORC ,N/A,N ,S,O,E,N,28
201611,9,SL,BDSAFCOS,N/A,N/A,N/A,N/A,E,N,3
201611,9,SL,BDSAFCOS,N/A,N ,S,O,E,N,3
201611,9,SL,BDSAFONS,N/A,N/A,N/A,N/A,E,N,134
201611,9,SL,BDSAFONS,N/A,N ,S,O,E,N,134
201611,9,SL,BDSAFXEP,N/A,N/A,N/A,N/A,E,N,5
201611,9,SL,BDSAFXEP,N/A,N ,S,O,E,N,5
201611,9,SL,BDSTLCP ,N/A,C ,C,I,E,N,11
201611,9,SL,BDSTLCP ,N/A,C ,C,O,E,N,5
201611,9,SL,BDSTLCUB,N/A,C ,C,I,E,N,10
201611,9,SL,BDSTLCUB,N/A,C ,C,O,E,N,1
201611,9,SL,BDUSXCD ,N/A,C ,C,I,E,N,6
201611,9,SL,BDUSXCD ,N/A,C ,C,O,E,N,4
201611,9,SL,BDUSXCD ,N/A,N ,S,O,E,N,5
201611,9,SL,BDUSXCO ,N/A,C ,C,I,E,N,3
201611,9,SL,BDUSXCO ,N/A,C ,C,O,E,N,2
201611,9,ST,BDSAFCON,N/A,N/A,N/A,N/A,E,N,3
201611,9,ST,BDSAFCON,N/A,N ,S,O,E,N,3
201611,9,ST,BDSAFONN,N/A,N/A,N/A,N/A,E,N,14
201611,9,ST,BDSAFONN,N/A,N ,S,O,E,N,14
201611,9,ST,BDSAFONS,N/A,N/A,N/A,N/A,E,N,94
201611,9,ST,BDSAFONS,N/A,N ,S,O,E,N,94
201611,9,ST,BDSAFOS ,N/A,N/A,N/A,N/A,E,N,25
201611,9,ST,BDSAFOS ,N/A,N ,S,O,E,N,25
201611,9,ST,BDSTLNOS,N/A,C ,C,I,E,N,7
201611,9,SY,BDSBORC ,N/A,N/A,N/A,N/A,E,N,36
201611,9,SY,BDSBORC ,N/A,N ,S,O,E,N,36
201611,9,TC,BDDLSSUM,  ,N/A,N/A,N/A,N/A,N,987
201611,9,TG,BDDLSSUM,  ,N/A,N/A,N/A,N/A,N,903
201611,9,TG,BDFINSUM,  ,N/A,N/A,N/A,N/A,N,338
201611,12,A1,N/A     ,N/A,N/A,N/A,N/A,N/A,N,58
201611,12,A2,N/A     ,N/A,N/A,N/A,N/A,N/A,N,110
201611,12,BA,BDDLADJ ,N/A,C ,C,I,E,N,26
201611,12,BA,BDDLADJ ,N/A,C ,C,I,E,Y,48
201611,12,BA,BDDLADJ ,N/A,C ,C,O,E,N,22
201611,12,BA,BDDLADJ ,N/A,C ,C,O,E,Y,28
201611,12,BA,BDDLADJ ,N/A,C ,N,O,E,N,136
201611,12,BA,BDDLADJ ,N/A,C ,N,O,E,Y,136
201611,12,BA,BDDLADJ ,N/A,DA,S,O,E,N,325
201611,12,BA,BDDLADJ ,N/A,DA,S,O,E,Y,331
201611,12,BA,BDDLADJ ,N/A,PT,S,O,E,N,1
201611,12,BA,BDDLADJ ,N/A,PT,S,O,E,Y,1
201611,12,BA,BDDLADJ ,N/A,QN,N,O,E,N,54
201611,12,BA,BDDLADJ ,N/A,QN,N,O,E,Y,54
201611,12,BA,BDDLADJ ,N/A,S ,S,O,E,N,190
201611,12,BA,BDDLADJ ,N/A,S ,S,O,E,Y,193
201611,12,BA,BDREVSUB,N/A,DA,S,O,E,N,1
201611,12,BA,BDREVSUB,N/A,DA,S,O,E,Y,1
201611,12,BD,BDDLSUPD,N/A,A ,N,O,E,N,2
201611,12,BD,BDDLSUPD,N/A,A ,N,O,E,Y,2
201611,12,BD,BDDLSUPD,N/A,AN,N,O,E,N,1162
201611,12,BD,BDDLSUPD,N/A,AN,N,O,E,Y,1162
201611,12,BD,BDDLSUPD,N/A,C ,C,I,E,N,1391
201611,12,BD,BDDLSUPD,N/A,C ,C,I,E,Y,1393
201611,12,BD,BDDLSUPD,N/A,C ,C,O,E,N,1824
201611,12,BD,BDDLSUPD,N/A,C ,C,O,E,Y,1835
201611,12,BD,BDDLSUPD,N/A,C ,N,O,E,N,169
201611,12,BD,BDDLSUPD,N/A,C ,N,O,E,Y,169
201611,12,BD,BDDLSUPD,N/A,D ,S,O,E,N,1
201611,12,BD,BDDLSUPD,N/A,D ,S,O,E,Y,1
201611,12,BD,BDDLSUPD,N/A,DA,S,O,E,N,666
201611,12,BD,BDDLSUPD,N/A,DA,S,O,E,Y,3523
201611,12,BD,BDDLSUPD,N/A,QN,N,O,E,N,10
201611,12,BD,BDDLSUPD,N/A,QN,N,O,E,Y,10
201611,12,BD,BDDLSUPD,N/A,S ,S,O,E,N,1282
201611,12,BD,BDDLSUPD,N/A,S ,S,O,E,Y,1291
201611,12,BD,BDRTMDL2,N/A,C ,C,O,E,N,10
201611,12,BD,BDRTMDL2,N/A,C ,C,O,E,Y,10
201611,12,BD,BDRTMDL2,N/A,C ,N,O,E,N,167
201611,12,BD,BDRTMDL2,N/A,C ,N,O,E,Y,167
201611,12,BD,BDRTMDL2,N/A,DA,S,O,E,N,150
201611,12,BD,BDRTMDL2,N/A,DA,S,O,E,Y,188
201611,12,BD,BDRTMDL2,N/A,QN,N,O,E,N,1
201611,12,BD,BDRTMDL2,N/A,QN,N,O,E,Y,1
201611,12,BD,BDRTMDL2,N/A,S ,S,O,E,N,10
201611,12,BD,BDRTMDL2,N/A,S ,S,O,E,Y,10
201611,12,BE,BDDLSUPD,N/A,C ,C,I,E,N,12490
201611,12,BE,BDDLSUPD,N/A,C ,C,I,E,Y,28257
201611,12,BE,BDDLSUPD,N/A,C ,C,O,E,N,7076
201611,12,BE,BDDLSUPD,N/A,C ,C,O,E,Y,32024
201611,12,BE,BDDLSUPD,N/A,C ,N,I,E,N,1
201611,12,BE,BDDLSUPD,N/A,C ,N,I,E,Y,1
201611,12,BE,BDDLSUPD,N/A,C ,N,O,E,N,167
201611,12,BE,BDDLSUPD,N/A,C ,N,O,E,Y,793
201611,12,BE,BDDLSUPD,N/A,D ,S,O,E,N,2
201611,12,BE,BDDLSUPD,N/A,D ,S,O,E,Y,34
201611,12,BE,BDDLSUPD,N/A,DA,S,O,E,N,2225
201611,12,BE,BDDLSUPD,N/A,DA,S,O,E,Y,99387
201611,12,BE,BDDLSUPD,N/A,EN,S,O,E,N,9882
201611,12,BE,BDDLSUPD,N/A,EN,S,O,E,Y,972308
201611,12,BE,BDDLSUPD,N/A,PT,S,O,E,N,4908
201611,12,BE,BDDLSUPD,N/A,PT,S,O,E,Y,69158
201611,12,BE,BDDLSUPD,N/A,S ,S,O,E,N,20145
201611,12,BE,BDDLSUPD,N/A,S ,S,O,E,Y,729462
201611,12,BE,BDRTMDLS,N/A,DA,S,O,E,N,1830
201611,12,BE,BDRTMDLS,N/A,DA,S,O,E,Y,147596
201611,12,BE,BDRTMDLS,N/A,PT,S,O,E,N,1396
201611,12,BE,BDRTMDLS,N/A,PT,S,O,E,Y,13173
201611,12,BE,BDRTMDLS,N/A,S ,S,O,E,N,579
201611,12,BE,BDRTMDLS,N/A,S ,S,O,E,Y,17169
201611,12,BG,BDBMEUPD,N/A,C ,C,I,G,N,78
201611,12,BG,BDBMEUPD,N/A,C ,C,O,G,N,272
201611,12,BG,BDBMEUPD,N/A,D ,S,O,G,N,350
201611,12,BG,BDBMEUPD,N/A,GC,S,O,G,N,584
201611,12,BP,BDDLPRE ,N/A,A ,N,O,E,N,7
201611,12,BP,BDDLPRE ,N/A,A ,N,O,E,Y,7
201611,12,BP,BDDLPRE ,N/A,AN,N,O,E,N,591
201611,12,BP,BDDLPRE ,N/A,AN,N,O,E,Y,591
201611,12,BP,BDDLPRE ,N/A,B ,C,O,B,N,2
201611,12,BP,BDDLPRE ,N/A,B ,C,O,B,Y,2
201611,12,BP,BDDLPRE ,N/A,C ,C,I,B,N,1
201611,12,BP,BDDLPRE ,N/A,C ,C,I,B,Y,1
201611,12,BP,BDDLPRE ,N/A,C ,C,I,E,N,19
201611,12,BP,BDDLPRE ,N/A,C ,C,I,E,Y,19
201611,12,BP,BDDLPRE ,N/A,C ,C,O,B,N,1
201611,12,BP,BDDLPRE ,N/A,C ,C,O,B,Y,1
201611,12,BP,BDDLPRE ,N/A,C ,C,O,E,N,829
201611,12,BP,BDDLPRE ,N/A,C ,C,O,E,Y,829
201611,12,BP,BDDLPRE ,N/A,C ,N,O,E,N,1851
201611,12,BP,BDDLPRE ,N/A,C ,N,O,E,Y,1851
201611,12,BP,BDDLPRE ,N/A,DA,S,O,E,N,3364
201611,12,BP,BDDLPRE ,N/A,DA,S,O,E,Y,3364
201611,12,BP,BDDLPRE ,N/A,QN,N,O,E,N,679
201611,12,BP,BDDLPRE ,N/A,QN,N,O,E,Y,679
201611,12,BP,BDDLPRE ,N/A,S ,S,O,E,N,770
201611,12,BP,BDDLPRE ,N/A,S ,S,O,E,Y,770
201611,12,BP,BDRTMDL3,N/A,C ,C,I,E,N,5
201611,12,BP,BDRTMDL3,N/A,C ,C,I,E,Y,5
201611,12,BP,BDRTMDL3,N/A,C ,C,O,E,N,2
201611,12,BP,BDRTMDL3,N/A,C ,C,O,E,Y,2
201611,12,BP,BDRTMDL3,N/A,C ,N,O,E,N,12
201611,12,BP,BDRTMDL3,N/A,C ,N,O,E,Y,12
201611,12,BP,BDRTMDL3,N/A,DA,S,O,E,N,30
201611,12,BP,BDRTMDL3,N/A,DA,S,O,E,Y,31
201611,12,BP,BDRTMDL3,N/A,S ,S,O,E,N,10
201611,12,BP,BDRTMDL3,N/A,S ,S,O,E,Y,10
201611,12,BP,BDRTMDL4,N/A,C ,C,I,E,N,3530
201611,12,BP,BDRTMDL4,N/A,C ,C,I,E,Y,3530
201611,12,BP,BDRTMDL4,N/A,C ,C,O,E,N,4560
201611,12,BP,BDRTMDL4,N/A,C ,C,O,E,Y,4560
201611,12,BP,BDRTMDL4,N/A,C ,N,O,E,N,4283
201611,12,BP,BDRTMDL4,N/A,C ,N,O,E,Y,4283
201611,12,BP,BDRTMDL4,N/A,DA,S,O,E,N,1421
201611,12,BP,BDRTMDL4,N/A,DA,S,O,E,Y,13648
201611,12,BP,BDRTMDL4,N/A,S ,S,O,E,N,1252
201611,12,BP,BDRTMDL4,N/A,S ,S,O,E,Y,1365
201611,12,BR,BDDLADJ ,N/A,AN,N,O,E,N,17
201611,12,BR,BDDLADJ ,N/A,AN,N,O,E,Y,17
201611,12,BR,BDDLADJ ,N/A,C ,C,I,E,N,46
201611,12,BR,BDDLADJ ,N/A,C ,C,I,E,Y,82
201611,12,BR,BDDLADJ ,N/A,C ,C,O,E,N,45
201611,12,BR,BDDLADJ ,N/A,C ,C,O,E,Y,216
201611,12,BR,BDDLADJ ,N/A,C ,N,O,E,N,192
201611,12,BR,BDDLADJ ,N/A,C ,N,O,E,Y,192
201611,12,BR,BDDLADJ ,N/A,D ,S,O,E,N,2
201611,12,BR,BDDLADJ ,N/A,D ,S,O,E,Y,31
201611,12,BR,BDDLADJ ,N/A,DA,S,O,E,N,288
201611,12,BR,BDDLADJ ,N/A,DA,S,O,E,Y,4675
201611,12,BR,BDDLADJ ,N/A,PT,S,O,E,N,1
201611,12,BR,BDDLADJ ,N/A,PT,S,O,E,Y,1
201611,12,BR,BDDLADJ ,N/A,QN,N,O,E,N,102
201611,12,BR,BDDLADJ ,N/A,QN,N,O,E,Y,102
201611,12,BR,BDDLADJ ,N/A,S ,S,O,E,N,61
201611,12,BR,BDDLADJ ,N/A,S ,S,O,E,Y,180
201611,12,BR,BDREVSUB,N/A,C ,N,O,E,N,1
201611,12,BR,BDREVSUB,N/A,C ,N,O,E,Y,1
201611,12,BX,BDBMEUPD,N/A,C ,C,O,G,N,116
201611,12,CP,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,264
201611,12,CP,BDCSHPT ,  ,N/A,N/A,N/A,N/A,N,12205
201611,12,CP,BDCSHPT ,  ,B ,C,O,N/A,N,17
201611,12,CP,BDCSHPT ,  ,C ,C,I,N/A,N,5203
201611,12,CP,BDCSHPT ,  ,C ,C,O,N/A,N,3225
201611,12,CP,BDCSHPT ,  ,EN,S,O,N/A,N,1
201611,12,CP,BDCSHPT ,  ,GC,S,O,N/A,N,54
201611,12,CP,BDCSHPT ,  ,LL,C,O,N/A,N,12
201611,12,CP,BDCSHPT ,  ,LL,N,O,N/A,N,30
201611,12,CP,BDCSHPT ,  ,RS,S,O,N/A,N,3
201611,12,CP,BDFININS,  ,N/A,N/A,N/A,N/A,N,160
201611,12,CP,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,22
201611,12,CP,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,4852
201611,12,CP,BDSFSTL ,  ,EN,S,O,N/A,N,4852
201611,12,CP,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,98
201611,12,CR,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,264
201611,12,CR,BDCSHRT ,  ,N/A,N/A,N/A,N/A,N,5713
201611,12,CR,BDCSHRT ,  ,B ,C,O,N/A,N,9
201611,12,CR,BDCSHRT ,  ,C ,C,I,N/A,N,1446
201611,12,CR,BDCSHRT ,  ,C ,C,O,N/A,N,2897
201611,12,CR,BDCSHRT ,  ,GC,S,O,N/A,N,67
201611,12,CR,BDCSHRT ,  ,LL,C,O,N/A,N,10
201611,12,CR,BDCSHRT ,  ,LL,N,O,N/A,N,16
201611,12,CR,BDFININS,  ,N/A,N/A,N/A,N/A,N,80
201611,12,CR,BDFINJST,  ,N/A,N/A,N/A,N/A,N,2
201611,12,CR,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,18
201611,12,CR,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,5560
201611,12,CR,BDSFSTL ,  ,EN,S,O,N/A,N,5560
201611,12,CR,BDSWEEPP,  ,N/A,N/A,N/A,N/A,N,78
201611,12,CR,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,110
201611,12,DB,BDSCRRTS,N/A,A ,N,O,E,N,20
201611,12,DB,BDSCRRTS,N/A,AN,N,O,E,N,1726
201611,12,DB,BDSCRRTS,N/A,B ,C,O,E,N,2
201611,12,DB,BDSCRRTS,N/A,C ,C,I,B,N,139
201611,12,DB,BDSCRRTS,N/A,C ,C,I,E,N,21474
201611,12,DB,BDSCRRTS,N/A,C ,C,I,G,N,81
201611,12,DB,BDSCRRTS,N/A,C ,C,O,B,N,73
201611,12,DB,BDSCRRTS,N/A,C ,C,O,E,N,16910
201611,12,DB,BDSCRRTS,N/A,C ,C,O,G,N,160
201611,12,DB,BDSCRRTS,N/A,C ,N,I,E,N,1
201611,12,DB,BDSCRRTS,N/A,C ,N,O,E,N,6951
201611,12,DB,BDSCRRTS,N/A,CL,S,O,E,N,2
201611,12,DB,BDSCRRTS,N/A,D ,S,O,G,N,32
201611,12,DB,BDSCRRTS,N/A,DA,S,O,E,N,600
201611,12,DB,BDSCRRTS,N/A,GC,S,O,G,N,68
201611,12,DB,BDSCRRTS,N/A,LB,S,O,E,N,20
201611,12,DB,BDSCRRTS,N/A,LL,N,O,E,N,55
201611,12,DB,BDSCRRTS,N/A,LL,N,O,G,N,3
201611,12,DB,BDSCRRTS,N/A,OB,S,O,B,N,1006
201611,12,DB,BDSCRRTS,N/A,OB,S,O,E,N,910
201611,12,DB,BDSCRRTS,N/A,OB,S,O,G,N,32
201611,12,DB,BDSCRRTS,N/A,PT,S,O,E,N,28
201611,12,DB,BDSCRRTS,N/A,QN,N,O,E,N,662
201611,12,DB,BDSCRRTS,N/A,RS,S,O,B,N,1
201611,12,DB,BDSTKCON,N/A,DA,S,O,E,N,2771
201611,12,DB,BDSTKCON,N/A,S ,S,O,E,N,31156
201611,12,DC,BDAUTCTA,N/A,AN,N,O,E,N,34
201611,12,DC,BDAUTCTA,N/A,B ,C,O,E,N,2
201611,12,DC,BDAUTCTA,N/A,C ,C,I,B,N,8
201611,12,DC,BDAUTCTA,N/A,C ,C,I,E,N,210
201611,12,DC,BDAUTCTA,N/A,C ,C,O,E,N,182
201611,12,DC,BDAUTCTA,N/A,C ,C,O,G,N,238
201611,12,DC,BDAUTCTA,N/A,C ,N,O,E,N,386
201611,12,DC,BDAUTCTA,N/A,D ,S,O,E,N,4
201611,12,DC,BDAUTCTA,N/A,D ,S,O,G,N,506
201611,12,DC,BDAUTCTA,N/A,DA,S,O,E,N,582
201611,12,DC,BDAUTCTA,N/A,LB,S,O,E,N,20
201611,12,DC,BDAUTCTA,N/A,LL,N,O,E,N,50
201611,12,DC,BDAUTCTA,N/A,OB,S,O,B,N,1982
201611,12,DC,BDAUTCTA,N/A,OB,S,O,E,N,1650
201611,12,DC,BDAUTCTA,N/A,OB,S,O,G,N,32
201611,12,DC,BDAUTCTA,N/A,PT,S,O,E,N,7506
201611,12,DC,BDAUTCTA,N/A,QN,N,O,E,N,204
